Iteration,Temperature,CurrentCost ftv170
7053,1.1203e-01,2957
7054,1.1192e-01,2957
7055,1.1181e-01,2957
7056,1.1169e-01,2957
7057,1.1158e-01,2957
7058,1.1147e-01,2957
7059,1.1136e-01,2957
7060,1.1125e-01,2957
7061,1.1114e-01,2957
7062,1.1103e-01,2957
7063,1.1091e-01,2957
7064,1.1080e-01,2957
7065,1.1069e-01,2957
7066,1.1058e-01,2957
7067,1.1047e-01,2957
7068,1.1036e-01,2957
7069,1.1025e-01,2957
7070,1.1014e-01,2957
7071,1.1003e-01,2957
7072,1.0992e-01,2957
7073,1.0981e-01,2957
7074,1.0970e-01,2957
7075,1.0959e-01,2957
7076,1.0948e-01,2957
7077,1.0937e-01,2957
7078,1.0926e-01,2957
7079,1.0915e-01,2957
7080,1.0904e-01,2957
7081,1.0893e-01,2957
7082,1.0883e-01,2957
7083,1.0872e-01,2957
7084,1.0861e-01,2957
7085,1.0850e-01,2957
7086,1.0839e-01,2957
7087,1.0828e-01,2957
7088,1.0817e-01,2957
7089,1.0807e-01,2957
7090,1.0796e-01,2957
7091,1.0785e-01,2957
7092,1.0774e-01,2957
7093,1.0763e-01,2957
7094,1.0753e-01,2957
7095,1.0742e-01,2957
7096,1.0731e-01,2957
7097,1.0720e-01,2957
7098,1.0710e-01,2957
7099,1.0699e-01,2957
7100,1.0688e-01,2957
7101,1.0678e-01,2957
7102,1.0667e-01,2957
7103,1.0656e-01,2957
7104,1.0646e-01,2957
7105,1.0635e-01,2957
7106,1.0624e-01,2957
7107,1.0614e-01,2957
7108,1.0603e-01,2957
7109,1.0593e-01,2957
7110,1.0582e-01,2957
7111,1.0571e-01,2957
7112,1.0561e-01,2957
7113,1.0550e-01,2957
7114,1.0540e-01,2957
7115,1.0529e-01,2957
7116,1.0519e-01,2957
7117,1.0508e-01,2957
7118,1.0498e-01,2957
7119,1.0487e-01,2957
7120,1.0477e-01,2957
7121,1.0466e-01,2957
7122,1.0456e-01,2957
7123,1.0445e-01,2957
7124,1.0435e-01,2957
7125,1.0424e-01,2957
7126,1.0414e-01,2957
7127,1.0403e-01,2957
7128,1.0393e-01,2957
7129,1.0383e-01,2957
7130,1.0372e-01,2957
7131,1.0362e-01,2957
7132,1.0352e-01,2957
7133,1.0341e-01,2957
7134,1.0331e-01,2957
7135,1.0321e-01,2957
7136,1.0310e-01,2957
7137,1.0300e-01,2957
7138,1.0290e-01,2957
7139,1.0279e-01,2957
7140,1.0269e-01,2957
7141,1.0259e-01,2957
7142,1.0248e-01,2957
7143,1.0238e-01,2957
7144,1.0228e-01,2957
7145,1.0218e-01,2957
7146,1.0208e-01,2957
7147,1.0197e-01,2957
7148,1.0187e-01,2957
7149,1.0177e-01,2957
7150,1.0167e-01,2957
7151,1.0157e-01,2957
7152,1.0146e-01,2957
7153,1.0136e-01,2957
7154,1.0126e-01,2957
7155,1.0116e-01,2957
7156,1.0106e-01,2957
7157,1.0096e-01,2957
7158,1.0086e-01,2957
7159,1.0076e-01,2957
7160,1.0066e-01,2957
7161,1.0056e-01,2957
7162,1.0045e-01,2957
7163,1.0035e-01,2957
7164,1.0025e-01,2957
7165,1.0015e-01,2957
7166,1.0005e-01,2957
7167,9.9953e-02,2957
7168,9.9853e-02,2957
7169,9.9754e-02,2957
7170,9.9654e-02,2957
7171,9.9554e-02,2957
7172,9.9455e-02,2957
7173,9.9355e-02,2957
7174,9.9256e-02,2957
7175,9.9157e-02,2957
7176,9.9057e-02,2957
7177,9.8958e-02,2957
7178,9.8859e-02,2957
7179,9.8761e-02,2957
7180,9.8662e-02,2957
7181,9.8563e-02,2957
7182,9.8465e-02,2957
7183,9.8366e-02,2957
7184,9.8268e-02,2957
7185,9.8169e-02,2957
7186,9.8071e-02,2957
7187,9.7973e-02,2957
7188,9.7875e-02,2957
7189,9.7777e-02,2957
7190,9.7680e-02,2957
7191,9.7582e-02,2957
7192,9.7484e-02,2957
7193,9.7387e-02,2957
7194,9.7289e-02,2957
7195,9.7192e-02,2957
7196,9.7095e-02,2957
7197,9.6998e-02,2957
7198,9.6901e-02,2957
7199,9.6804e-02,2957
7200,9.6707e-02,2957
7201,9.6610e-02,2957
7202,9.6514e-02,2957
7203,9.6417e-02,2957
7204,9.6321e-02,2957
7205,9.6225e-02,2957
7206,9.6128e-02,2957
7207,9.6032e-02,2957
7208,9.5936e-02,2957
7209,9.5840e-02,2957
7210,9.5744e-02,2957
7211,9.5649e-02,2957
7212,9.5553e-02,2957
7213,9.5457e-02,2957
7214,9.5362e-02,2957
7215,9.5267e-02,2957
7216,9.5171e-02,2957
7217,9.5076e-02,2957
7218,9.4981e-02,2957
7219,9.4886e-02,2957
7220,9.4791e-02,2957
7221,9.4696e-02,2957
7222,9.4602e-02,2957
7223,9.4507e-02,2957
7224,9.4413e-02,2957
7225,9.4318e-02,2957
7226,9.4224e-02,2957
7227,9.4130e-02,2957
7228,9.4036e-02,2957
7229,9.3942e-02,2957
7230,9.3848e-02,2957
7231,9.3754e-02,2957
7232,9.3660e-02,2957
7233,9.3566e-02,2957
7234,9.3473e-02,2957
7235,9.3379e-02,2957
7236,9.3286e-02,2957
7237,9.3193e-02,2957
7238,9.3099e-02,2957
7239,9.3006e-02,2957
7240,9.2913e-02,2957
7241,9.2820e-02,2957
7242,9.2728e-02,2957
7243,9.2635e-02,2957
7244,9.2542e-02,2957
7245,9.2450e-02,2957
7246,9.2357e-02,2957
7247,9.2265e-02,2957
7248,9.2173e-02,2957
7249,9.2080e-02,2957
7250,9.1988e-02,2957
7251,9.1896e-02,2957
7252,9.1804e-02,2957
7253,9.1713e-02,2957
7254,9.1621e-02,2957
7255,9.1529e-02,2957
7256,9.1438e-02,2957
7257,9.1346e-02,2957
7258,9.1255e-02,2957
7259,9.1164e-02,2957
7260,9.1073e-02,2957
7261,9.0982e-02,2957
7262,9.0891e-02,2957
7263,9.0800e-02,2957
7264,9.0709e-02,2957
7265,9.0618e-02,2957
7266,9.0528e-02,2957
7267,9.0437e-02,2957
7268,9.0347e-02,2957
7269,9.0256e-02,2957
7270,9.0166e-02,2957
7271,9.0076e-02,2957
7272,8.9986e-02,2957
7273,8.9896e-02,2957
7274,8.9806e-02,2957
7275,8.9716e-02,2957
7276,8.9626e-02,2957
7277,8.9537e-02,2957
7278,8.9447e-02,2957
7279,8.9358e-02,2957
7280,8.9268e-02,2957
7281,8.9179e-02,2957
7282,8.9090e-02,2957
7283,8.9001e-02,2957
7284,8.8912e-02,2957
7285,8.8823e-02,2957
7286,8.8734e-02,2957
7287,8.8645e-02,2957
7288,8.8557e-02,2957
7289,8.8468e-02,2957
7290,8.8380e-02,2957
7291,8.8291e-02,2957
7292,8.8203e-02,2957
7293,8.8115e-02,2957
7294,8.8027e-02,2957
7295,8.7939e-02,2957
7296,8.7851e-02,2957
7297,8.7763e-02,2957
7298,8.7675e-02,2957
7299,8.7587e-02,2957
7300,8.7500e-02,2957
7301,8.7412e-02,2957
7302,8.7325e-02,2957
7303,8.7238e-02,2957
7304,8.7150e-02,2957
7305,8.7063e-02,2957
7306,8.6976e-02,2957
7307,8.6889e-02,2957
7308,8.6802e-02,2957
7309,8.6716e-02,2957
7310,8.6629e-02,2957
7311,8.6542e-02,2957
7312,8.6456e-02,2957
7313,8.6369e-02,2957
7314,8.6283e-02,2957
7315,8.6197e-02,2957
7316,8.6110e-02,2957
7317,8.6024e-02,2957
7318,8.5938e-02,2957
7319,8.5852e-02,2957
7320,8.5766e-02,2957
7321,8.5681e-02,2957
7322,8.5595e-02,2957
7323,8.5509e-02,2957
7324,8.5424e-02,2957
7325,8.5338e-02,2957
7326,8.5253e-02,2957
7327,8.5168e-02,2957
7328,8.5083e-02,2957
7329,8.4998e-02,2957
7330,8.4913e-02,2957
7331,8.4828e-02,2957
7332,8.4743e-02,2957
7333,8.4658e-02,2957
7334,8.4573e-02,2957
7335,8.4489e-02,2957
7336,8.4404e-02,2957
7337,8.4320e-02,2957
7338,8.4236e-02,2957
7339,8.4151e-02,2957
7340,8.4067e-02,2957
7341,8.3983e-02,2957
7342,8.3899e-02,2957
7343,8.3815e-02,2957
7344,8.3732e-02,2957
7345,8.3648e-02,2957
7346,8.3564e-02,2957
7347,8.3481e-02,2957
7348,8.3397e-02,2957
7349,8.3314e-02,2957
7350,8.3230e-02,2957
7351,8.3147e-02,2957
7352,8.3064e-02,2957
7353,8.2981e-02,2957
7354,8.2898e-02,2957
7355,8.2815e-02,2957
7356,8.2732e-02,2957
7357,8.2650e-02,2957
7358,8.2567e-02,2957
7359,8.2484e-02,2957
7360,8.2402e-02,2957
7361,8.2319e-02,2957
7362,8.2237e-02,2957
7363,8.2155e-02,2957
7364,8.2073e-02,2957
7365,8.1991e-02,2957
7366,8.1909e-02,2957
7367,8.1827e-02,2957
7368,8.1745e-02,2957
7369,8.1663e-02,2957
7370,8.1581e-02,2957
7371,8.1500e-02,2957
7372,8.1418e-02,2957
7373,8.1337e-02,2957
7374,8.1256e-02,2957
7375,8.1174e-02,2957
7376,8.1093e-02,2957
7377,8.1012e-02,2957
7378,8.0931e-02,2957
7379,8.0850e-02,2957
7380,8.0769e-02,2957
7381,8.0689e-02,2957
7382,8.0608e-02,2957
7383,8.0527e-02,2957
7384,8.0447e-02,2957
7385,8.0366e-02,2957
7386,8.0286e-02,2957
7387,8.0206e-02,2957
7388,8.0125e-02,2957
7389,8.0045e-02,2957
7390,7.9965e-02,2957
7391,7.9885e-02,2957
7392,7.9805e-02,2957
7393,7.9726e-02,2957
7394,7.9646e-02,2957
7395,7.9566e-02,2957
7396,7.9487e-02,2957
7397,7.9407e-02,2957
7398,7.9328e-02,2957
7399,7.9248e-02,2957
7400,7.9169e-02,2957
7401,7.9090e-02,2957
7402,7.9011e-02,2957
7403,7.8932e-02,2957
7404,7.8853e-02,2957
7405,7.8774e-02,2957
7406,7.8695e-02,2957
7407,7.8617e-02,2957
7408,7.8538e-02,2957
7409,7.8460e-02,2957
7410,7.8381e-02,2957
7411,7.8303e-02,2957
7412,7.8224e-02,2957
7413,7.8146e-02,2957
7414,7.8068e-02,2957
7415,7.7990e-02,2957
7416,7.7912e-02,2957
7417,7.7834e-02,2957
7418,7.7756e-02,2957
7419,7.7678e-02,2957
7420,7.7601e-02,2957
7421,7.7523e-02,2957
7422,7.7446e-02,2957
7423,7.7368e-02,2957
7424,7.7291e-02,2957
7425,7.7214e-02,2957
7426,7.7136e-02,2957
7427,7.7059e-02,2957
7428,7.6982e-02,2957
7429,7.6905e-02,2957
7430,7.6828e-02,2957
7431,7.6751e-02,2957
7432,7.6675e-02,2957
7433,7.6598e-02,2957
7434,7.6521e-02,2957
7435,7.6445e-02,2957
7436,7.6368e-02,2957
7437,7.6292e-02,2957
7438,7.6216e-02,2957
7439,7.6140e-02,2957
7440,7.6063e-02,2957
7441,7.5987e-02,2957
7442,7.5911e-02,2957
7443,7.5835e-02,2957
7444,7.5760e-02,2957
7445,7.5684e-02,2957
7446,7.5608e-02,2957
7447,7.5533e-02,2957
7448,7.5457e-02,2957
7449,7.5382e-02,2957
7450,7.5306e-02,2957
7451,7.5231e-02,2957
7452,7.5156e-02,2957
7453,7.5080e-02,2957
7454,7.5005e-02,2957
7455,7.4930e-02,2957
7456,7.4855e-02,2957
7457,7.4781e-02,2957
7458,7.4706e-02,2957
7459,7.4631e-02,2957
7460,7.4557e-02,2957
7461,7.4482e-02,2957
7462,7.4407e-02,2957
7463,7.4333e-02,2957
7464,7.4259e-02,2957
7465,7.4184e-02,2957
7466,7.4110e-02,2957
7467,7.4036e-02,2957
7468,7.3962e-02,2957
7469,7.3888e-02,2957
7470,7.3814e-02,2957
7471,7.3740e-02,2957
7472,7.3667e-02,2957
7473,7.3593e-02,2957
7474,7.3519e-02,2957
7475,7.3446e-02,2957
7476,7.3373e-02,2957
7477,7.3299e-02,2957
7478,7.3226e-02,2957
7479,7.3153e-02,2957
7480,7.3079e-02,2957
7481,7.3006e-02,2957
7482,7.2933e-02,2957
7483,7.2860e-02,2957
7484,7.2788e-02,2957
7485,7.2715e-02,2957
7486,7.2642e-02,2957
7487,7.2569e-02,2957
7488,7.2497e-02,2957
7489,7.2424e-02,2957
7490,7.2352e-02,2957
7491,7.2280e-02,2957
7492,7.2207e-02,2957
7493,7.2135e-02,2957
7494,7.2063e-02,2957
7495,7.1991e-02,2957
7496,7.1919e-02,2957
7497,7.1847e-02,2957
7498,7.1775e-02,2957
7499,7.1703e-02,2957
7500,7.1632e-02,2957
7501,7.1560e-02,2957
7502,7.1488e-02,2957
7503,7.1417e-02,2957
7504,7.1346e-02,2957
7505,7.1274e-02,2957
7506,7.1203e-02,2957
7507,7.1132e-02,2957
7508,7.1061e-02,2957
7509,7.0990e-02,2957
7510,7.0919e-02,2957
7511,7.0848e-02,2957
7512,7.0777e-02,2957
7513,7.0706e-02,2957
7514,7.0635e-02,2957
7515,7.0565e-02,2957
7516,7.0494e-02,2957
7517,7.0424e-02,2957
7518,7.0353e-02,2957
7519,7.0283e-02,2957
7520,7.0213e-02,2957
7521,7.0142e-02,2957
7522,7.0072e-02,2957
7523,7.0002e-02,2957
7524,6.9932e-02,2957
7525,6.9862e-02,2957
7526,6.9792e-02,2957
7527,6.9723e-02,2957
7528,6.9653e-02,2957
7529,6.9583e-02,2957
7530,6.9514e-02,2957
7531,6.9444e-02,2957
7532,6.9375e-02,2957
7533,6.9305e-02,2957
7534,6.9236e-02,2957
7535,6.9167e-02,2957
7536,6.9098e-02,2957
7537,6.9028e-02,2957
7538,6.8959e-02,2957
7539,6.8890e-02,2957
7540,6.8822e-02,2957
7541,6.8753e-02,2957
7542,6.8684e-02,2957
7543,6.8615e-02,2957
7544,6.8547e-02,2957
7545,6.8478e-02,2957
7546,6.8410e-02,2957
7547,6.8341e-02,2957
7548,6.8273e-02,2957
7549,6.8205e-02,2957
7550,6.8136e-02,2957
7551,6.8068e-02,2957
7552,6.8000e-02,2957
7553,6.7932e-02,2957
7554,6.7864e-02,2957
7555,6.7796e-02,2957
7556,6.7729e-02,2957
7557,6.7661e-02,2957
7558,6.7593e-02,2957
7559,6.7526e-02,2957
7560,6.7458e-02,2957
7561,6.7391e-02,2957
7562,6.7323e-02,2957
7563,6.7256e-02,2957
7564,6.7189e-02,2957
7565,6.7122e-02,2957
7566,6.7054e-02,2957
7567,6.6987e-02,2957
7568,6.6920e-02,2957
7569,6.6853e-02,2957
7570,6.6787e-02,2957
7571,6.6720e-02,2957
7572,6.6653e-02,2957
7573,6.6586e-02,2957
7574,6.6520e-02,2957
7575,6.6453e-02,2957
7576,6.6387e-02,2957
7577,6.6320e-02,2957
7578,6.6254e-02,2957
7579,6.6188e-02,2957
7580,6.6122e-02,2957
7581,6.6056e-02,2957
7582,6.5990e-02,2957
7583,6.5924e-02,2957
7584,6.5858e-02,2957
7585,6.5792e-02,2957
7586,6.5726e-02,2957
7587,6.5660e-02,2957
7588,6.5595e-02,2957
7589,6.5529e-02,2957
7590,6.5463e-02,2957
7591,6.5398e-02,2957
7592,6.5333e-02,2957
7593,6.5267e-02,2957
7594,6.5202e-02,2957
7595,6.5137e-02,2957
7596,6.5072e-02,2957
7597,6.5007e-02,2957
7598,6.4942e-02,2957
7599,6.4877e-02,2957
7600,6.4812e-02,2957
7601,6.4747e-02,2957
7602,6.4682e-02,2957
7603,6.4618e-02,2957
7604,6.4553e-02,2957
7605,6.4488e-02,2957
7606,6.4424e-02,2957
7607,6.4359e-02,2957
7608,6.4295e-02,2957
7609,6.4231e-02,2957
7610,6.4167e-02,2957
7611,6.4102e-02,2957
7612,6.4038e-02,2957
7613,6.3974e-02,2957
7614,6.3910e-02,2957
7615,6.3846e-02,2957
7616,6.3783e-02,2957
7617,6.3719e-02,2957
7618,6.3655e-02,2957
7619,6.3591e-02,2957
7620,6.3528e-02,2957
7621,6.3464e-02,2957
7622,6.3401e-02,2957
7623,6.3337e-02,2957
7624,6.3274e-02,2957
7625,6.3211e-02,2957
7626,6.3148e-02,2957
7627,6.3084e-02,2957
7628,6.3021e-02,2957
7629,6.2958e-02,2957
7630,6.2895e-02,2957
7631,6.2832e-02,2957
7632,6.2770e-02,2957
7633,6.2707e-02,2957
7634,6.2644e-02,2957
7635,6.2581e-02,2957
7636,6.2519e-02,2957
7637,6.2456e-02,2957
7638,6.2394e-02,2957
7639,6.2332e-02,2957
7640,6.2269e-02,2957
7641,6.2207e-02,2957
7642,6.2145e-02,2957
7643,6.2083e-02,2957
7644,6.2021e-02,2957
7645,6.1958e-02,2957
7646,6.1897e-02,2957
7647,6.1835e-02,2957
7648,6.1773e-02,2957
7649,6.1711e-02,2957
7650,6.1649e-02,2957
7651,6.1588e-02,2957
7652,6.1526e-02,2957
7653,6.1465e-02,2957
7654,6.1403e-02,2957
7655,6.1342e-02,2957
7656,6.1280e-02,2957
7657,6.1219e-02,2957
7658,6.1158e-02,2957
7659,6.1097e-02,2957
7660,6.1036e-02,2957
7661,6.0975e-02,2957
7662,6.0914e-02,2957
7663,6.0853e-02,2957
7664,6.0792e-02,2957
7665,6.0731e-02,2957
7666,6.0670e-02,2957
7667,6.0610e-02,2957
7668,6.0549e-02,2957
7669,6.0488e-02,2957
7670,6.0428e-02,2957
7671,6.0368e-02,2957
7672,6.0307e-02,2957
7673,6.0247e-02,2957
7674,6.0187e-02,2957
7675,6.0126e-02,2957
7676,6.0066e-02,2957
7677,6.0006e-02,2957
7678,5.9946e-02,2957
7679,5.9886e-02,2957
7680,5.9826e-02,2957
7681,5.9767e-02,2957
7682,5.9707e-02,2957
7683,5.9647e-02,2957
7684,5.9587e-02,2957
7685,5.9528e-02,2957
7686,5.9468e-02,2957
7687,5.9409e-02,2957
7688,5.9349e-02,2957
7689,5.9290e-02,2957
7690,5.9231e-02,2957
7691,5.9172e-02,2957
7692,5.9112e-02,2957
7693,5.9053e-02,2957
7694,5.8994e-02,2957
7695,5.8935e-02,2957
7696,5.8876e-02,2957
7697,5.8817e-02,2957
7698,5.8759e-02,2957
7699,5.8700e-02,2957
7700,5.8641e-02,2957
7701,5.8583e-02,2957
7702,5.8524e-02,2957
7703,5.8465e-02,2957
7704,5.8407e-02,2957
7705,5.8349e-02,2957
7706,5.8290e-02,2957
7707,5.8232e-02,2957
7708,5.8174e-02,2957
7709,5.8116e-02,2957
7710,5.8057e-02,2957
7711,5.7999e-02,2957
7712,5.7941e-02,2957
7713,5.7883e-02,2957
7714,5.7826e-02,2957
7715,5.7768e-02,2957
7716,5.7710e-02,2957
7717,5.7652e-02,2957
7718,5.7595e-02,2957
7719,5.7537e-02,2957
7720,5.7479e-02,2957
7721,5.7422e-02,2957
7722,5.7365e-02,2957
7723,5.7307e-02,2957
7724,5.7250e-02,2957
7725,5.7193e-02,2957
7726,5.7135e-02,2957
7727,5.7078e-02,2957
7728,5.7021e-02,2957
7729,5.6964e-02,2957
7730,5.6907e-02,2957
7731,5.6850e-02,2957
7732,5.6793e-02,2957
7733,5.6737e-02,2957
7734,5.6680e-02,2957
7735,5.6623e-02,2957
7736,5.6567e-02,2957
7737,5.6510e-02,2957
7738,5.6454e-02,2957
7739,5.6397e-02,2957
7740,5.6341e-02,2957
7741,5.6284e-02,2957
7742,5.6228e-02,2957
7743,5.6172e-02,2957
7744,5.6116e-02,2957
7745,5.6060e-02,2957
7746,5.6003e-02,2957
7747,5.5947e-02,2957
7748,5.5892e-02,2957
7749,5.5836e-02,2957
7750,5.5780e-02,2957
7751,5.5724e-02,2957
7752,5.5668e-02,2957
7753,5.5613e-02,2957
7754,5.5557e-02,2957
7755,5.5501e-02,2957
7756,5.5446e-02,2957
7757,5.5391e-02,2957
7758,5.5335e-02,2957
7759,5.5280e-02,2957
7760,5.5225e-02,2957
7761,5.5169e-02,2957
7762,5.5114e-02,2957
7763,5.5059e-02,2957
7764,5.5004e-02,2957
7765,5.4949e-02,2957
7766,5.4894e-02,2957
7767,5.4839e-02,2957
7768,5.4784e-02,2957
7769,5.4729e-02,2957
7770,5.4675e-02,2957
7771,5.4620e-02,2957
7772,5.4565e-02,2957
7773,5.4511e-02,2957
7774,5.4456e-02,2957
7775,5.4402e-02,2957
7776,5.4348e-02,2957
7777,5.4293e-02,2957
7778,5.4239e-02,2957
7779,5.4185e-02,2957
7780,5.4130e-02,2957
7781,5.4076e-02,2957
7782,5.4022e-02,2957
7783,5.3968e-02,2957
7784,5.3914e-02,2957
7785,5.3860e-02,2957
7786,5.3806e-02,2957
7787,5.3753e-02,2957
7788,5.3699e-02,2957
7789,5.3645e-02,2957
7790,5.3592e-02,2957
7791,5.3538e-02,2957
7792,5.3484e-02,2957
7793,5.3431e-02,2957
7794,5.3378e-02,2957
7795,5.3324e-02,2957
7796,5.3271e-02,2957
7797,5.3218e-02,2957
7798,5.3164e-02,2957
7799,5.3111e-02,2957
7800,5.3058e-02,2957
7801,5.3005e-02,2957
7802,5.2952e-02,2957
7803,5.2899e-02,2957
7804,5.2846e-02,2957
7805,5.2793e-02,2957
7806,5.2741e-02,2957
7807,5.2688e-02,2957
7808,5.2635e-02,2957
7809,5.2582e-02,2957
7810,5.2530e-02,2957
7811,5.2477e-02,2957
7812,5.2425e-02,2957
7813,5.2372e-02,2957
7814,5.2320e-02,2957
7815,5.2268e-02,2957
7816,5.2215e-02,2957
7817,5.2163e-02,2957
7818,5.2111e-02,2957
7819,5.2059e-02,2957
7820,5.2007e-02,2957
7821,5.1955e-02,2957
7822,5.1903e-02,2957
7823,5.1851e-02,2957
7824,5.1799e-02,2957
7825,5.1747e-02,2957
7826,5.1696e-02,2957
7827,5.1644e-02,2957
7828,5.1592e-02,2957
7829,5.1541e-02,2957
7830,5.1489e-02,2957
7831,5.1438e-02,2957
7832,5.1386e-02,2957
7833,5.1335e-02,2957
7834,5.1284e-02,2957
7835,5.1232e-02,2957
7836,5.1181e-02,2957
7837,5.1130e-02,2957
7838,5.1079e-02,2957
7839,5.1028e-02,2957
7840,5.0977e-02,2957
7841,5.0926e-02,2957
7842,5.0875e-02,2957
7843,5.0824e-02,2957
7844,5.0773e-02,2957
7845,5.0722e-02,2957
7846,5.0672e-02,2957
7847,5.0621e-02,2957
7848,5.0570e-02,2957
7849,5.0520e-02,2957
7850,5.0469e-02,2957
7851,5.0419e-02,2957
7852,5.0368e-02,2957
7853,5.0318e-02,2957
7854,5.0268e-02,2957
7855,5.0217e-02,2957
7856,5.0167e-02,2957
7857,5.0117e-02,2957
7858,5.0067e-02,2957
7859,5.0017e-02,2957
7860,4.9967e-02,2957
7861,4.9917e-02,2957
7862,4.9867e-02,2957
7863,4.9817e-02,2957
7864,4.9767e-02,2957
7865,4.9717e-02,2957
7866,4.9668e-02,2957
7867,4.9618e-02,2957
7868,4.9568e-02,2957
7869,4.9519e-02,2957
7870,4.9469e-02,2957
7871,4.9420e-02,2957
7872,4.9370e-02,2957
7873,4.9321e-02,2957
7874,4.9272e-02,2957
7875,4.9222e-02,2957
7876,4.9173e-02,2957
7877,4.9124e-02,2957
7878,4.9075e-02,2957
7879,4.9026e-02,2957
7880,4.8977e-02,2957
7881,4.8928e-02,2957
7882,4.8879e-02,2957
7883,4.8830e-02,2957
7884,4.8781e-02,2957
7885,4.8732e-02,2957
7886,4.8684e-02,2957
7887,4.8635e-02,2957
7888,4.8586e-02,2957
7889,4.8538e-02,2957
7890,4.8489e-02,2957
7891,4.8441e-02,2957
7892,4.8392e-02,2957
7893,4.8344e-02,2957
7894,4.8296e-02,2957
7895,4.8247e-02,2957
7896,4.8199e-02,2957
7897,4.8151e-02,2957
7898,4.8103e-02,2957
7899,4.8055e-02,2957
7900,4.8007e-02,2957
7901,4.7959e-02,2957
7902,4.7911e-02,2957
7903,4.7863e-02,2957
7904,4.7815e-02,2957
7905,4.7767e-02,2957
7906,4.7719e-02,2957
7907,4.7671e-02,2957
7908,4.7624e-02,2957
7909,4.7576e-02,2957
7910,4.7529e-02,2957
7911,4.7481e-02,2957
7912,4.7434e-02,2957
7913,4.7386e-02,2957
7914,4.7339e-02,2957
7915,4.7291e-02,2957
7916,4.7244e-02,2957
7917,4.7197e-02,2957
7918,4.7150e-02,2957
7919,4.7103e-02,2957
7920,4.7055e-02,2957
7921,4.7008e-02,2957
7922,4.6961e-02,2957
7923,4.6914e-02,2957
7924,4.6868e-02,2957
7925,4.6821e-02,2957
7926,4.6774e-02,2957
7927,4.6727e-02,2957
7928,4.6680e-02,2957
7929,4.6634e-02,2957
7930,4.6587e-02,2957
7931,4.6540e-02,2957
7932,4.6494e-02,2957
7933,4.6447e-02,2957
7934,4.6401e-02,2957
7935,4.6355e-02,2957
7936,4.6308e-02,2957
7937,4.6262e-02,2957
7938,4.6216e-02,2957
7939,4.6169e-02,2957
7940,4.6123e-02,2957
7941,4.6077e-02,2957
7942,4.6031e-02,2957
7943,4.5985e-02,2957
7944,4.5939e-02,2957
7945,4.5893e-02,2957
7946,4.5847e-02,2957
7947,4.5801e-02,2957
7948,4.5756e-02,2957
7949,4.5710e-02,2957
7950,4.5664e-02,2957
7951,4.5618e-02,2957
7952,4.5573e-02,2957
7953,4.5527e-02,2957
7954,4.5482e-02,2957
7955,4.5436e-02,2957
7956,4.5391e-02,2957
7957,4.5345e-02,2957
7958,4.5300e-02,2957
7959,4.5255e-02,2957
7960,4.5209e-02,2957
7961,4.5164e-02,2957
7962,4.5119e-02,2957
7963,4.5074e-02,2957
7964,4.5029e-02,2957
7965,4.4984e-02,2957
7966,4.4939e-02,2957
7967,4.4894e-02,2957
7968,4.4849e-02,2957
7969,4.4804e-02,2957
7970,4.4759e-02,2957
7971,4.4715e-02,2957
7972,4.4670e-02,2957
7973,4.4625e-02,2957
7974,4.4581e-02,2957
7975,4.4536e-02,2957
7976,4.4492e-02,2957
7977,4.4447e-02,2957
7978,4.4403e-02,2957
7979,4.4358e-02,2957
7980,4.4314e-02,2957
7981,4.4270e-02,2957
7982,4.4225e-02,2957
7983,4.4181e-02,2957
7984,4.4137e-02,2957
7985,4.4093e-02,2957
7986,4.4049e-02,2957
7987,4.4005e-02,2957
7988,4.3961e-02,2957
7989,4.3917e-02,2957
7990,4.3873e-02,2957
7991,4.3829e-02,2957
7992,4.3785e-02,2957
7993,4.3741e-02,2957
7994,4.3697e-02,2957
7995,4.3654e-02,2957
7996,4.3610e-02,2957
7997,4.3567e-02,2957
7998,4.3523e-02,2957
7999,4.3479e-02,2957
8000,4.3436e-02,2957
8001,4.3392e-02,2957
8002,4.3349e-02,2957
8003,4.3306e-02,2957
8004,4.3262e-02,2957
8005,4.3219e-02,2957
8006,4.3176e-02,2957
8007,4.3133e-02,2957
8008,4.3090e-02,2957
8009,4.3047e-02,2957
8010,4.3004e-02,2957
8011,4.2961e-02,2957
8012,4.2918e-02,2957
8013,4.2875e-02,2957
8014,4.2832e-02,2957
8015,4.2789e-02,2957
8016,4.2746e-02,2957
8017,4.2703e-02,2957
8018,4.2661e-02,2957
8019,4.2618e-02,2957
8020,4.2575e-02,2957
8021,4.2533e-02,2957
8022,4.2490e-02,2957
8023,4.2448e-02,2957
8024,4.2405e-02,2957
8025,4.2363e-02,2957
8026,4.2321e-02,2957
8027,4.2278e-02,2957
8028,4.2236e-02,2957
8029,4.2194e-02,2957
8030,4.2152e-02,2957
8031,4.2109e-02,2957
8032,4.2067e-02,2957
8033,4.2025e-02,2957
8034,4.1983e-02,2957
8035,4.1941e-02,2957
8036,4.1899e-02,2957
8037,4.1857e-02,2957
8038,4.1816e-02,2957
8039,4.1774e-02,2957
8040,4.1732e-02,2957
8041,4.1690e-02,2957
8042,4.1649e-02,2957
8043,4.1607e-02,2957
8044,4.1565e-02,2957
8045,4.1524e-02,2957
8046,4.1482e-02,2957
8047,4.1441e-02,2957
8048,4.1399e-02,2957
8049,4.1358e-02,2957
8050,4.1317e-02,2957
