Iteration,Temperature,CurrentCost d198
1064,4.8629e+01,24573
1065,4.8581e+01,25220
1066,4.8532e+01,25161
1067,4.8484e+01,24441
1068,4.8435e+01,25780
1069,4.8387e+01,24932
1070,4.8338e+01,24223
1071,4.8290e+01,24671
1072,4.8242e+01,25358
1073,4.8193e+01,24282
1074,4.8145e+01,24724
1075,4.8097e+01,24578
1076,4.8049e+01,23727
1077,4.8001e+01,24581
1078,4.7953e+01,24083
1079,4.7905e+01,24379
1080,4.7857e+01,25278
1081,4.7809e+01,24902
1082,4.7761e+01,24018
1083,4.7714e+01,24814
1084,4.7666e+01,24955
1085,4.7618e+01,25246
1086,4.7571e+01,25824
1087,4.7523e+01,25057
1088,4.7476e+01,24203
1089,4.7428e+01,24909
1090,4.7381e+01,25330
1091,4.7333e+01,25170
1092,4.7286e+01,25237
1093,4.7239e+01,24190
1094,4.7191e+01,25167
1095,4.7144e+01,24367
1096,4.7097e+01,24479
1097,4.7050e+01,25369
1098,4.7003e+01,24279
1099,4.6956e+01,25007
1100,4.6909e+01,25722
1101,4.6862e+01,26002
1102,4.6815e+01,24859
1103,4.6768e+01,24680
1104,4.6722e+01,25173
1105,4.6675e+01,25876
1106,4.6628e+01,25169
1107,4.6582e+01,23816
1108,4.6535e+01,24022
1109,4.6489e+01,23720
1110,4.6442e+01,23623
1111,4.6396e+01,23602
1112,4.6349e+01,25098
1113,4.6303e+01,24424
1114,4.6257e+01,23773
1115,4.6210e+01,24368
1116,4.6164e+01,24560
1117,4.6118e+01,24408
1118,4.6072e+01,24716
1119,4.6026e+01,24983
1120,4.5980e+01,24702
1121,4.5934e+01,23831
1122,4.5888e+01,24176
1123,4.5842e+01,23988
1124,4.5796e+01,24736
1125,4.5750e+01,24221
1126,4.5704e+01,24487
1127,4.5659e+01,23571
1128,4.5613e+01,24214
1129,4.5568e+01,24500
1130,4.5522e+01,23660
1131,4.5476e+01,23513
1132,4.5431e+01,24476
1133,4.5386e+01,23750
1134,4.5340e+01,24200
1135,4.5295e+01,24557
1136,4.5249e+01,24251
1137,4.5204e+01,24648
1138,4.5159e+01,23943
1139,4.5114e+01,24281
1140,4.5069e+01,25166
1141,4.5024e+01,24530
1142,4.4979e+01,24918
1143,4.4934e+01,24236
1144,4.4889e+01,24573
1145,4.4844e+01,23870
1146,4.4799e+01,24711
1147,4.4754e+01,24251
1148,4.4709e+01,23587
1149,4.4665e+01,23672
1150,4.4620e+01,24230
1151,4.4575e+01,23666
1152,4.4531e+01,25029
1153,4.4486e+01,24684
1154,4.4442e+01,24680
1155,4.4397e+01,24349
1156,4.4353e+01,23992
1157,4.4309e+01,24594
1158,4.4264e+01,24554
1159,4.4220e+01,23976
1160,4.4176e+01,23823
1161,4.4132e+01,24133
1162,4.4088e+01,25035
1163,4.4044e+01,24102
1164,4.3999e+01,24425
1165,4.3955e+01,24652
1166,4.3912e+01,23678
1167,4.3868e+01,24114
1168,4.3824e+01,23770
1169,4.3780e+01,22936
1170,4.3736e+01,22901
1171,4.3692e+01,22940
1172,4.3649e+01,24053
1173,4.3605e+01,24429
1174,4.3561e+01,23778
1175,4.3518e+01,23524
1176,4.3474e+01,23315
1177,4.3431e+01,24003
1178,4.3387e+01,23384
1179,4.3344e+01,23166
1180,4.3301e+01,23847
1181,4.3257e+01,23617
1182,4.3214e+01,23872
1183,4.3171e+01,22988
1184,4.3128e+01,22883
1185,4.3085e+01,23238
1186,4.3042e+01,23357
1187,4.2999e+01,22557
1188,4.2956e+01,22313
1189,4.2913e+01,22538
1190,4.2870e+01,22430
1191,4.2827e+01,22492
1192,4.2784e+01,24065
1193,4.2741e+01,24297
1194,4.2698e+01,24237
1195,4.2656e+01,22803
1196,4.2613e+01,23299
1197,4.2570e+01,23226
1198,4.2528e+01,23224
1199,4.2485e+01,23018
1200,4.2443e+01,23414
1201,4.2400e+01,22925
1202,4.2358e+01,22453
1203,4.2316e+01,23072
1204,4.2273e+01,23287
1205,4.2231e+01,23207
1206,4.2189e+01,23675
1207,4.2147e+01,22984
1208,4.2105e+01,22942
1209,4.2062e+01,23251
1210,4.2020e+01,22697
1211,4.1978e+01,22484
1212,4.1936e+01,23089
1213,4.1894e+01,23074
1214,4.1853e+01,23633
1215,4.1811e+01,22909
1216,4.1769e+01,21887
1217,4.1727e+01,22665
1218,4.1685e+01,22923
1219,4.1644e+01,22811
1220,4.1602e+01,23232
1221,4.1560e+01,23086
1222,4.1519e+01,23761
1223,4.1477e+01,23600
1224,4.1436e+01,22960
1225,4.1394e+01,22603
1226,4.1353e+01,22519
1227,4.1312e+01,23301
1228,4.1270e+01,23301
1229,4.1229e+01,22305
1230,4.1188e+01,22291
1231,4.1147e+01,21490
1232,4.1106e+01,21250
1233,4.1064e+01,21033
1234,4.1023e+01,21074
1235,4.0982e+01,21121
1236,4.0941e+01,20987
1237,4.0900e+01,21557
1238,4.0860e+01,21629
1239,4.0819e+01,21793
1240,4.0778e+01,22092
1241,4.0737e+01,21483
1242,4.0696e+01,21895
1243,4.0656e+01,22942
1244,4.0615e+01,22790
1245,4.0574e+01,22664
1246,4.0534e+01,23059
1247,4.0493e+01,22537
1248,4.0453e+01,22266
1249,4.0412e+01,22913
1250,4.0372e+01,22698
1251,4.0332e+01,22319
1252,4.0291e+01,22558
1253,4.0251e+01,21634
1254,4.0211e+01,22171
1255,4.0170e+01,21796
1256,4.0130e+01,21910
1257,4.0090e+01,22234
1258,4.0050e+01,21656
1259,4.0010e+01,21937
1260,3.9970e+01,22430
1261,3.9930e+01,22293
1262,3.9890e+01,23019
1263,3.9850e+01,23366
1264,3.9810e+01,23060
1265,3.9771e+01,23402
1266,3.9731e+01,22759
1267,3.9691e+01,22427
1268,3.9651e+01,22292
1269,3.9612e+01,22712
1270,3.9572e+01,23149
1271,3.9533e+01,23848
1272,3.9493e+01,23481
1273,3.9454e+01,23096
1274,3.9414e+01,23226
1275,3.9375e+01,22737
1276,3.9335e+01,22781
1277,3.9296e+01,22332
1278,3.9257e+01,22199
1279,3.9217e+01,21854
1280,3.9178e+01,21927
1281,3.9139e+01,22365
1282,3.9100e+01,22423
1283,3.9061e+01,23190
1284,3.9022e+01,22823
1285,3.8983e+01,22289
1286,3.8944e+01,22044
1287,3.8905e+01,22184
1288,3.8866e+01,22072
1289,3.8827e+01,22444
1290,3.8788e+01,22348
1291,3.8749e+01,22654
1292,3.8711e+01,22303
1293,3.8672e+01,22769
1294,3.8633e+01,23101
1295,3.8595e+01,22222
1296,3.8556e+01,22522
1297,3.8517e+01,22533
1298,3.8479e+01,22319
1299,3.8440e+01,22042
1300,3.8402e+01,22352
1301,3.8364e+01,21460
1302,3.8325e+01,22067
1303,3.8287e+01,21359
1304,3.8249e+01,21699
1305,3.8210e+01,22619
1306,3.8172e+01,22706
1307,3.8134e+01,22316
1308,3.8096e+01,21881
1309,3.8058e+01,22070
1310,3.8020e+01,21265
1311,3.7982e+01,21257
1312,3.7944e+01,21313
1313,3.7906e+01,21487
1314,3.7868e+01,21440
1315,3.7830e+01,21259
1316,3.7792e+01,21740
1317,3.7754e+01,21945
1318,3.7717e+01,22488
1319,3.7679e+01,23412
1320,3.7641e+01,23147
1321,3.7604e+01,22241
1322,3.7566e+01,22387
1323,3.7528e+01,22504
1324,3.7491e+01,22571
1325,3.7453e+01,22264
1326,3.7416e+01,22091
1327,3.7379e+01,22644
1328,3.7341e+01,21655
1329,3.7304e+01,21802
1330,3.7266e+01,22358
1331,3.7229e+01,21683
1332,3.7192e+01,21406
1333,3.7155e+01,21436
1334,3.7118e+01,21283
1335,3.7081e+01,21272
1336,3.7043e+01,21142
1337,3.7006e+01,22100
1338,3.6969e+01,22148
1339,3.6932e+01,22435
1340,3.6895e+01,22946
1341,3.6859e+01,22281
1342,3.6822e+01,21998
1343,3.6785e+01,21564
1344,3.6748e+01,21674
1345,3.6711e+01,21590
1346,3.6675e+01,22195
1347,3.6638e+01,22220
1348,3.6601e+01,21718
1349,3.6565e+01,21963
1350,3.6528e+01,21513
1351,3.6492e+01,22362
1352,3.6455e+01,21739
1353,3.6419e+01,21769
1354,3.6382e+01,21557
1355,3.6346e+01,22451
1356,3.6310e+01,21770
1357,3.6273e+01,21625
1358,3.6237e+01,21999
1359,3.6201e+01,21781
1360,3.6165e+01,21509
1361,3.6128e+01,21522
1362,3.6092e+01,21577
1363,3.6056e+01,21808
1364,3.6020e+01,21532
1365,3.5984e+01,21554
1366,3.5948e+01,21597
1367,3.5912e+01,20844
1368,3.5876e+01,21156
1369,3.5840e+01,21825
1370,3.5805e+01,21056
1371,3.5769e+01,21319
1372,3.5733e+01,21448
1373,3.5697e+01,20887
1374,3.5662e+01,21056
1375,3.5626e+01,20747
1376,3.5590e+01,20783
1377,3.5555e+01,21326
1378,3.5519e+01,21112
1379,3.5484e+01,21212
1380,3.5448e+01,21338
1381,3.5413e+01,21609
1382,3.5377e+01,21492
1383,3.5342e+01,21405
1384,3.5307e+01,21211
1385,3.5271e+01,22202
1386,3.5236e+01,22002
1387,3.5201e+01,22150
1388,3.5165e+01,22588
1389,3.5130e+01,22465
1390,3.5095e+01,22539
1391,3.5060e+01,22434
1392,3.5025e+01,21641
1393,3.4990e+01,22628
1394,3.4955e+01,21602
1395,3.4920e+01,20877
1396,3.4885e+01,20829
1397,3.4850e+01,21078
1398,3.4815e+01,21296
1399,3.4781e+01,21463
1400,3.4746e+01,21404
1401,3.4711e+01,21157
1402,3.4676e+01,21904
1403,3.4642e+01,21677
1404,3.4607e+01,21991
1405,3.4572e+01,21946
1406,3.4538e+01,21425
1407,3.4503e+01,21287
1408,3.4469e+01,21469
1409,3.4434e+01,20969
1410,3.4400e+01,20662
1411,3.4366e+01,20736
1412,3.4331e+01,20482
1413,3.4297e+01,20723
1414,3.4263e+01,20467
1415,3.4228e+01,20105
1416,3.4194e+01,20568
1417,3.4160e+01,21073
1418,3.4126e+01,21281
1419,3.4092e+01,21366
1420,3.4057e+01,21657
1421,3.4023e+01,21397
1422,3.3989e+01,21278
1423,3.3955e+01,21556
1424,3.3921e+01,21047
1425,3.3888e+01,21286
1426,3.3854e+01,21442
1427,3.3820e+01,21008
1428,3.3786e+01,21068
1429,3.3752e+01,21270
1430,3.3718e+01,20884
1431,3.3685e+01,21465
1432,3.3651e+01,21205
1433,3.3617e+01,20835
1434,3.3584e+01,21090
1435,3.3550e+01,20710
1436,3.3517e+01,20347
1437,3.3483e+01,20655
1438,3.3450e+01,20412
1439,3.3416e+01,21028
1440,3.3383e+01,20939
1441,3.3349e+01,20704
1442,3.3316e+01,20331
1443,3.3283e+01,20629
1444,3.3249e+01,20824
1445,3.3216e+01,20691
1446,3.3183e+01,21038
1447,3.3150e+01,21367
1448,3.3117e+01,21294
1449,3.3084e+01,21365
1450,3.3050e+01,21147
1451,3.3017e+01,20540
1452,3.2984e+01,20707
1453,3.2951e+01,20453
1454,3.2918e+01,20239
1455,3.2886e+01,20312
1456,3.2853e+01,20587
1457,3.2820e+01,21335
1458,3.2787e+01,21495
1459,3.2754e+01,21218
1460,3.2721e+01,21152
1461,3.2689e+01,21882
1462,3.2656e+01,22751
1463,3.2623e+01,22127
1464,3.2591e+01,21695
1465,3.2558e+01,21764
1466,3.2526e+01,21545
1467,3.2493e+01,21095
1468,3.2461e+01,21341
1469,3.2428e+01,21143
1470,3.2396e+01,20723
1471,3.2363e+01,20955
1472,3.2331e+01,20052
1473,3.2299e+01,20251
1474,3.2266e+01,20449
1475,3.2234e+01,19911
1476,3.2202e+01,20058
1477,3.2170e+01,20206
1478,3.2137e+01,20565
1479,3.2105e+01,20023
1480,3.2073e+01,19697
1481,3.2041e+01,19957
1482,3.2009e+01,19869
1483,3.1977e+01,19996
1484,3.1945e+01,19581
1485,3.1913e+01,20156
1486,3.1881e+01,19834
1487,3.1849e+01,19965
1488,3.1817e+01,20070
1489,3.1786e+01,20081
1490,3.1754e+01,19956
1491,3.1722e+01,20080
1492,3.1690e+01,20261
1493,3.1659e+01,20088
1494,3.1627e+01,19845
1495,3.1595e+01,19427
1496,3.1564e+01,19710
1497,3.1532e+01,20107
1498,3.1501e+01,19616
1499,3.1469e+01,19577
1500,3.1438e+01,19856
1501,3.1406e+01,19348
1502,3.1375e+01,19044
1503,3.1344e+01,19327
1504,3.1312e+01,19491
1505,3.1281e+01,19784
1506,3.1250e+01,19669
1507,3.1218e+01,19589
1508,3.1187e+01,19701
1509,3.1156e+01,20124
1510,3.1125e+01,19909
1511,3.1094e+01,20093
1512,3.1063e+01,19958
1513,3.1032e+01,19852
1514,3.1000e+01,19657
1515,3.0969e+01,20063
1516,3.0939e+01,20076
1517,3.0908e+01,20234
1518,3.0877e+01,20243
1519,3.0846e+01,20248
1520,3.0815e+01,20979
1521,3.0784e+01,20168
1522,3.0753e+01,20958
1523,3.0723e+01,20522
1524,3.0692e+01,21090
1525,3.0661e+01,21152
1526,3.0631e+01,20922
1527,3.0600e+01,20676
1528,3.0569e+01,20574
1529,3.0539e+01,20842
1530,3.0508e+01,20978
1531,3.0478e+01,20534
1532,3.0447e+01,20303
1533,3.0417e+01,19922
1534,3.0386e+01,20095
1535,3.0356e+01,20101
1536,3.0326e+01,19913
1537,3.0295e+01,20054
1538,3.0265e+01,20528
1539,3.0235e+01,21158
1540,3.0204e+01,20654
1541,3.0174e+01,20656
1542,3.0144e+01,20522
1543,3.0114e+01,20121
1544,3.0084e+01,19477
1545,3.0054e+01,19513
1546,3.0024e+01,19255
1547,2.9994e+01,19660
1548,2.9964e+01,19697
1549,2.9934e+01,20020
1550,2.9904e+01,20848
1551,2.9874e+01,19909
1552,2.9844e+01,19767
1553,2.9814e+01,19691
1554,2.9784e+01,20086
1555,2.9755e+01,20477
1556,2.9725e+01,20467
1557,2.9695e+01,20556
1558,2.9665e+01,20554
1559,2.9636e+01,20485
1560,2.9606e+01,19994
1561,2.9576e+01,20268
1562,2.9547e+01,20019
1563,2.9517e+01,19903
1564,2.9488e+01,19479
1565,2.9458e+01,19998
1566,2.9429e+01,20186
1567,2.9399e+01,20164
1568,2.9370e+01,20013
1569,2.9341e+01,20433
1570,2.9311e+01,20184
1571,2.9282e+01,20309
1572,2.9253e+01,20303
1573,2.9223e+01,20241
1574,2.9194e+01,19952
1575,2.9165e+01,20091
1576,2.9136e+01,20378
1577,2.9107e+01,20400
1578,2.9078e+01,20708
1579,2.9049e+01,20335
1580,2.9020e+01,19607
1581,2.8991e+01,19156
1582,2.8962e+01,19663
1583,2.8933e+01,19607
1584,2.8904e+01,19745
1585,2.8875e+01,20035
1586,2.8846e+01,20172
1587,2.8817e+01,19988
1588,2.8788e+01,19500
1589,2.8759e+01,19693
1590,2.8731e+01,20334
1591,2.8702e+01,19985
1592,2.8673e+01,19527
1593,2.8645e+01,20021
1594,2.8616e+01,20097
1595,2.8587e+01,20151
1596,2.8559e+01,20058
1597,2.8530e+01,19870
1598,2.8502e+01,19861
1599,2.8473e+01,19977
1600,2.8445e+01,19912
1601,2.8416e+01,19846
1602,2.8388e+01,19878
1603,2.8359e+01,20275
1604,2.8331e+01,19888
1605,2.8303e+01,19987
1606,2.8274e+01,19583
1607,2.8246e+01,19644
1608,2.8218e+01,20029
1609,2.8190e+01,20403
1610,2.8161e+01,19750
1611,2.8133e+01,19337
1612,2.8105e+01,19690
1613,2.8077e+01,19876
1614,2.8049e+01,19377
1615,2.8021e+01,19433
1616,2.7993e+01,19333
1617,2.7965e+01,19685
1618,2.7937e+01,19692
1619,2.7909e+01,19987
1620,2.7881e+01,19973
1621,2.7853e+01,19747
1622,2.7825e+01,20102
1623,2.7798e+01,19678
1624,2.7770e+01,19610
1625,2.7742e+01,20043
1626,2.7714e+01,20177
1627,2.7687e+01,19564
1628,2.7659e+01,19428
1629,2.7631e+01,19833
1630,2.7604e+01,19363
1631,2.7576e+01,19500
1632,2.7548e+01,19219
1633,2.7521e+01,19720
1634,2.7493e+01,19453
1635,2.7466e+01,19216
1636,2.7438e+01,19126
1637,2.7411e+01,19334
1638,2.7383e+01,19432
1639,2.7356e+01,19284
1640,2.7329e+01,19826
1641,2.7301e+01,19462
1642,2.7274e+01,19331
1643,2.7247e+01,19202
1644,2.7220e+01,19394
1645,2.7192e+01,19250
1646,2.7165e+01,19385
1647,2.7138e+01,19192
1648,2.7111e+01,19177
1649,2.7084e+01,19262
1650,2.7057e+01,19599
1651,2.7030e+01,19121
1652,2.7003e+01,19069
1653,2.6976e+01,18975
1654,2.6949e+01,19074
1655,2.6922e+01,19256
1656,2.6895e+01,19417
1657,2.6868e+01,19436
1658,2.6841e+01,19301
1659,2.6814e+01,19111
1660,2.6787e+01,19680
1661,2.6761e+01,19358
1662,2.6734e+01,19956
1663,2.6707e+01,19086
1664,2.6680e+01,19378
1665,2.6654e+01,19245
1666,2.6627e+01,19459
1667,2.6600e+01,19439
1668,2.6574e+01,19420
1669,2.6547e+01,19231
1670,2.6521e+01,19256
1671,2.6494e+01,19582
1672,2.6468e+01,19251
1673,2.6441e+01,19310
1674,2.6415e+01,19783
1675,2.6388e+01,19309
1676,2.6362e+01,19259
1677,2.6336e+01,19326
1678,2.6309e+01,19578
1679,2.6283e+01,19796
1680,2.6257e+01,19404
1681,2.6230e+01,19533
1682,2.6204e+01,19156
1683,2.6178e+01,19254
1684,2.6152e+01,19730
1685,2.6126e+01,19553
1686,2.6100e+01,19959
1687,2.6073e+01,19305
1688,2.6047e+01,18858
1689,2.6021e+01,18702
1690,2.5995e+01,18686
1691,2.5969e+01,18688
1692,2.5943e+01,19016
1693,2.5917e+01,18701
1694,2.5891e+01,18660
1695,2.5866e+01,18791
1696,2.5840e+01,18919
1697,2.5814e+01,19022
1698,2.5788e+01,18595
1699,2.5762e+01,18867
1700,2.5736e+01,18801
1701,2.5711e+01,18796
1702,2.5685e+01,18580
1703,2.5659e+01,18775
1704,2.5634e+01,18900
1705,2.5608e+01,18989
1706,2.5582e+01,18988
1707,2.5557e+01,19361
1708,2.5531e+01,19802
1709,2.5506e+01,19631
1710,2.5480e+01,19576
1711,2.5455e+01,19857
1712,2.5429e+01,20234
1713,2.5404e+01,19946
1714,2.5378e+01,20333
1715,2.5353e+01,19885
1716,2.5328e+01,19839
1717,2.5302e+01,19701
1718,2.5277e+01,19886
1719,2.5252e+01,19496
1720,2.5227e+01,19559
1721,2.5201e+01,19546
1722,2.5176e+01,18970
1723,2.5151e+01,19061
1724,2.5126e+01,19012
1725,2.5101e+01,19133
1726,2.5076e+01,19060
1727,2.5051e+01,19009
1728,2.5026e+01,19053
1729,2.5000e+01,18501
1730,2.4975e+01,18878
1731,2.4950e+01,18631
1732,2.4926e+01,18617
1733,2.4901e+01,18600
1734,2.4876e+01,18875
1735,2.4851e+01,18893
1736,2.4826e+01,18467
1737,2.4801e+01,18423
1738,2.4776e+01,18524
1739,2.4752e+01,18845
1740,2.4727e+01,18621
1741,2.4702e+01,18628
1742,2.4677e+01,19065
1743,2.4653e+01,19232
1744,2.4628e+01,18934
1745,2.4603e+01,18598
1746,2.4579e+01,18533
1747,2.4554e+01,18478
1748,2.4530e+01,18350
1749,2.4505e+01,18412
1750,2.4481e+01,18946
1751,2.4456e+01,19027
1752,2.4432e+01,19115
1753,2.4407e+01,18709
1754,2.4383e+01,18849
1755,2.4359e+01,18796
1756,2.4334e+01,18742
1757,2.4310e+01,18599
1758,2.4286e+01,19004
1759,2.4261e+01,18450
1760,2.4237e+01,18402
1761,2.4213e+01,18448
1762,2.4189e+01,18398
1763,2.4164e+01,18362
1764,2.4140e+01,18360
1765,2.4116e+01,18438
1766,2.4092e+01,18453
1767,2.4068e+01,18359
1768,2.4044e+01,18301
1769,2.4020e+01,18552
1770,2.3996e+01,18557
1771,2.3972e+01,18639
1772,2.3948e+01,18629
1773,2.3924e+01,18815
1774,2.3900e+01,18229
1775,2.3876e+01,17831
1776,2.3852e+01,18021
1777,2.3828e+01,18313
1778,2.3804e+01,18066
1779,2.3781e+01,18287
1780,2.3757e+01,18355
1781,2.3733e+01,18605
1782,2.3709e+01,18310
1783,2.3686e+01,18183
1784,2.3662e+01,18322
1785,2.3638e+01,18622
1786,2.3615e+01,18385
1787,2.3591e+01,18628
1788,2.3567e+01,18267
1789,2.3544e+01,17964
1790,2.3520e+01,18424
1791,2.3497e+01,18513
1792,2.3473e+01,18418
1793,2.3450e+01,18416
1794,2.3426e+01,18257
1795,2.3403e+01,18130
1796,2.3380e+01,18036
1797,2.3356e+01,18310
1798,2.3333e+01,18192
1799,2.3309e+01,18535
1800,2.3286e+01,18196
1801,2.3263e+01,18295
1802,2.3240e+01,18441
1803,2.3216e+01,18414
1804,2.3193e+01,18538
1805,2.3170e+01,18603
1806,2.3147e+01,18502
1807,2.3124e+01,18552
1808,2.3101e+01,18325
1809,2.3077e+01,18590
1810,2.3054e+01,18775
1811,2.3031e+01,18624
1812,2.3008e+01,18730
1813,2.2985e+01,19109
1814,2.2962e+01,18985
1815,2.2939e+01,18514
1816,2.2916e+01,18149
1817,2.2893e+01,18431
1818,2.2871e+01,18585
1819,2.2848e+01,18341
1820,2.2825e+01,18533
1821,2.2802e+01,18811
1822,2.2779e+01,18463
1823,2.2756e+01,18411
1824,2.2734e+01,18417
1825,2.2711e+01,18551
1826,2.2688e+01,18547
1827,2.2666e+01,18554
1828,2.2643e+01,18688
1829,2.2620e+01,18305
1830,2.2598e+01,18303
1831,2.2575e+01,18459
1832,2.2552e+01,18239
1833,2.2530e+01,18884
1834,2.2507e+01,18586
1835,2.2485e+01,18306
1836,2.2462e+01,18249
1837,2.2440e+01,18076
1838,2.2417e+01,18454
1839,2.2395e+01,18454
1840,2.2373e+01,18888
1841,2.2350e+01,18723
1842,2.2328e+01,18627
1843,2.2306e+01,18653
1844,2.2283e+01,18497
1845,2.2261e+01,18193
1846,2.2239e+01,18105
1847,2.2217e+01,18364
1848,2.2194e+01,18139
1849,2.2172e+01,18026
1850,2.2150e+01,18388
1851,2.2128e+01,18088
1852,2.2106e+01,18127
1853,2.2084e+01,17900
1854,2.2061e+01,17973
1855,2.2039e+01,18061
1856,2.2017e+01,17902
1857,2.1995e+01,18076
1858,2.1973e+01,18128
1859,2.1951e+01,18628
1860,2.1929e+01,18651
1861,2.1907e+01,18696
1862,2.1886e+01,18735
1863,2.1864e+01,18402
1864,2.1842e+01,18448
1865,2.1820e+01,18622
1866,2.1798e+01,18656
1867,2.1776e+01,18717
1868,2.1755e+01,18737
1869,2.1733e+01,18503
1870,2.1711e+01,18753
1871,2.1689e+01,18985
1872,2.1668e+01,18689
1873,2.1646e+01,18771
1874,2.1624e+01,18175
1875,2.1603e+01,18170
1876,2.1581e+01,18293
1877,2.1560e+01,18175
1878,2.1538e+01,17943
1879,2.1516e+01,18032
1880,2.1495e+01,18113
1881,2.1473e+01,18458
1882,2.1452e+01,18544
1883,2.1431e+01,18124
1884,2.1409e+01,18004
1885,2.1388e+01,17833
1886,2.1366e+01,17945
1887,2.1345e+01,18157
1888,2.1324e+01,18299
1889,2.1302e+01,18795
1890,2.1281e+01,18832
1891,2.1260e+01,18447
1892,2.1238e+01,18690
1893,2.1217e+01,18750
1894,2.1196e+01,18811
1895,2.1175e+01,18667
1896,2.1154e+01,18385
1897,2.1132e+01,18502
1898,2.1111e+01,18435
1899,2.1090e+01,18571
1900,2.1069e+01,18458
1901,2.1048e+01,18689
1902,2.1027e+01,18725
1903,2.1006e+01,18573
1904,2.0985e+01,18038
1905,2.0964e+01,18162
1906,2.0943e+01,18198
1907,2.0922e+01,18273
1908,2.0901e+01,18192
1909,2.0880e+01,18107
1910,2.0859e+01,18090
1911,2.0839e+01,17883
1912,2.0818e+01,18063
1913,2.0797e+01,18165
1914,2.0776e+01,18251
1915,2.0755e+01,18501
1916,2.0735e+01,18482
1917,2.0714e+01,18229
1918,2.0693e+01,18071
1919,2.0672e+01,18049
1920,2.0652e+01,18313
1921,2.0631e+01,18336
1922,2.0610e+01,18403
1923,2.0590e+01,18418
1924,2.0569e+01,18226
1925,2.0549e+01,18096
1926,2.0528e+01,18020
1927,2.0508e+01,17928
1928,2.0487e+01,18075
1929,2.0467e+01,18023
1930,2.0446e+01,18035
1931,2.0426e+01,17965
1932,2.0405e+01,17983
1933,2.0385e+01,17817
1934,2.0364e+01,17847
1935,2.0344e+01,17798
1936,2.0324e+01,17695
1937,2.0303e+01,17603
1938,2.0283e+01,17724
1939,2.0263e+01,17467
1940,2.0243e+01,17567
1941,2.0222e+01,17933
1942,2.0202e+01,18013
1943,2.0182e+01,17756
1944,2.0162e+01,18020
1945,2.0142e+01,17932
1946,2.0121e+01,18147
1947,2.0101e+01,18021
1948,2.0081e+01,17958
1949,2.0061e+01,18041
1950,2.0041e+01,18099
1951,2.0021e+01,18110
1952,2.0001e+01,18082
1953,1.9981e+01,17914
1954,1.9961e+01,18202
1955,1.9941e+01,18247
1956,1.9921e+01,17966
1957,1.9901e+01,18015
1958,1.9881e+01,17697
1959,1.9861e+01,17752
1960,1.9842e+01,17556
1961,1.9822e+01,17445
1962,1.9802e+01,17501
1963,1.9782e+01,17550
1964,1.9762e+01,17765
1965,1.9743e+01,17786
1966,1.9723e+01,17970
1967,1.9703e+01,17795
1968,1.9683e+01,17515
1969,1.9664e+01,17649
1970,1.9644e+01,17482
1971,1.9624e+01,17407
1972,1.9605e+01,17578
1973,1.9585e+01,17910
1974,1.9566e+01,17953
1975,1.9546e+01,17824
1976,1.9526e+01,17952
1977,1.9507e+01,17778
1978,1.9487e+01,17521
1979,1.9468e+01,17498
1980,1.9448e+01,17776
1981,1.9429e+01,17625
1982,1.9410e+01,17843
1983,1.9390e+01,17764
1984,1.9371e+01,17954
1985,1.9351e+01,18095
1986,1.9332e+01,17807
1987,1.9313e+01,17761
1988,1.9293e+01,17845
1989,1.9274e+01,17968
1990,1.9255e+01,17998
1991,1.9236e+01,17938
1992,1.9216e+01,17793
1993,1.9197e+01,17775
1994,1.9178e+01,17893
1995,1.9159e+01,17993
1996,1.9140e+01,17941
1997,1.9120e+01,18137
1998,1.9101e+01,18181
1999,1.9082e+01,18019
2000,1.9063e+01,17937
2001,1.9044e+01,18064
2002,1.9025e+01,18093
2003,1.9006e+01,18044
2004,1.8987e+01,17994
2005,1.8968e+01,17811
2006,1.8949e+01,17808
2007,1.8930e+01,17707
2008,1.8911e+01,17662
2009,1.8892e+01,17641
2010,1.8873e+01,17611
2011,1.8855e+01,17584
2012,1.8836e+01,17598
2013,1.8817e+01,17738
2014,1.8798e+01,17969
2015,1.8779e+01,17647
2016,1.8760e+01,17492
2017,1.8742e+01,17592
2018,1.8723e+01,17652
2019,1.8704e+01,17575
2020,1.8686e+01,17706
2021,1.8667e+01,17933
2022,1.8648e+01,17994
2023,1.8630e+01,17829
2024,1.8611e+01,18101
2025,1.8592e+01,17902
2026,1.8574e+01,17970
2027,1.8555e+01,17847
2028,1.8537e+01,17865
2029,1.8518e+01,17797
2030,1.8500e+01,17593
2031,1.8481e+01,17564
2032,1.8463e+01,17673
2033,1.8444e+01,17583
2034,1.8426e+01,17708
2035,1.8407e+01,17449
2036,1.8389e+01,17308
2037,1.8370e+01,17467
2038,1.8352e+01,17548
2039,1.8334e+01,17414
2040,1.8315e+01,17322
2041,1.8297e+01,17222
2042,1.8279e+01,17285
2043,1.8260e+01,17413
2044,1.8242e+01,17363
2045,1.8224e+01,17501
2046,1.8206e+01,17468
2047,1.8188e+01,17395
2048,1.8169e+01,17396
2049,1.8151e+01,17448
2050,1.8133e+01,17485
2051,1.8115e+01,17590
2052,1.8097e+01,17799
2053,1.8079e+01,17807
2054,1.8061e+01,17724
2055,1.8043e+01,17761
2056,1.8024e+01,17752
2057,1.8006e+01,17727
2058,1.7988e+01,17506
2059,1.7970e+01,17649
2060,1.7952e+01,17662
2061,1.7935e+01,17496
